Date,Workout Name,Exercise Name,Set Order,Weight,Weight Unit,Reps,RPE,Distance,Distance Unit,Seconds,Notes,Workout Notes,Workout Duration
2019-09-17 17:52:12,3. Legs,Squat (Smith Machine),1,90,lbs,6,,,,0,,,31m
2019-09-17 17:52:12,3. Legs,Squat (Smith Machine),2,130,lbs,5,,,,0,,,31m
2019-09-17 17:52:12,3. Legs,Squat (Smith Machine),3,130,lbs,6,,,,0,,,31m
2019-09-17 17:52:12,3. Legs,Squat (Smith Machine),4,140,lbs,5,,,,0,,,31m
2019-09-17 17:52:12,3. Legs,Leg Press,1,145,lbs,6,,,,0,,,31m
2019-09-17 17:52:12,3. Legs,Leg Press,2,160,lbs,6,,,,0,,,31m
2019-09-17 17:52:12,3. Legs,Leg Press,3,175,lbs,6,,,,0,,,31m
2019-09-17 17:52:12,3. Legs,Seated Leg Curl (Machine),1,120,lbs,6,,,,0,,,31m
2019-09-17 17:52:12,3. Legs,Seated Leg Curl (Machine),2,145,lbs,6,,,,0,,,31m
2019-09-17 17:52:12,3. Legs,Seated Leg Curl (Machine),3,175,lbs,4,,,,0,,,31m
2019-09-17 17:52:12,3. Legs,Seated Calf Raise (Machine),1,100,lbs,10,,,,0,,,31m
2019-09-17 17:52:12,3. Legs,Seated Calf Raise (Machine),2,110,lbs,10,,,,0,,,31m
2019-09-17 17:52:12,3. Legs,Seated Calf Raise (Machine),3,120,lbs,10,,,,0,,,31m
2019-09-22 12:51:58,1. Push and Core,Bench Press (Smith Machine),1,90,lbs,6,,,,0,,,42m
2019-09-22 12:51:58,1. Push and Core,Bench Press (Smith Machine),2,140,lbs,4,,,,0,,,42m
2019-09-22 12:51:58,1. Push and Core,Bench Press (Smith Machine),3,140,lbs,5,,,,0,,,42m
2019-09-22 12:51:58,1. Push and Core,Bench Press (Smith Machine),4,1,lbs,4,,,,0,,,42m
2019-09-22 12:51:58,1. Push and Core,Incline Bench Press (Smith Machine),1,50,lbs,6,,,,0,,,42m
2019-09-22 12:51:58,1. Push and Core,Incline Bench Press (Smith Machine),2,90,lbs,6,,,,0,,,42m
2019-09-22 12:51:58,1. Push and Core,Incline Bench Press (Smith Machine),3,100,lbs,5,,,,0,,,42m
2019-09-22 12:51:58,1. Push and Core,Incline Bench Press (Smith Machine),4,100,lbs,5,,,,0,,,42m
2019-09-22 12:51:58,1. Push and Core,Bench Press (Dumbbell),1,100,lbs,6,,,,0,,,42m
2019-09-22 12:51:58,1. Push and Core,Bench Press (Dumbbell),2,110,lbs,6,,,,0,,,42m
2019-09-22 12:51:58,1. Push and Core,Bench Press (Dumbbell),3,120,lbs,3,,,,0,,,42m
2019-09-22 12:51:58,1. Push and Core,Triceps Extension (Dumbbell),1,30,lbs,10,,,,0,3 sets of 8-10,,42m
2019-09-22 12:51:58,1. Push and Core,Triceps Extension (Dumbbell),2,40,lbs,8,,,,0,,,42m
2019-09-22 12:51:58,1. Push and Core,Triceps Extension (Dumbbell),3,40,lbs,6,,,,0,,,42m
2019-09-22 12:51:58,1. Push and Core,Crunch,1,,,50,,,,0,,,42m
2019-09-22 12:51:58,1. Push and Core,Crunch,2,,,50,,,,0,,,42m
2019-09-22 12:51:58,1. Push and Core,Crunch,3,,,50,,,,0,,,42m
2019-09-23 17:31:42,2. Pull and Calves,Pull Up,1,,,6,,,,0,,,34m
2019-09-23 17:31:42,2. Pull and Calves,Pull Up,2,,,6,,,,0,,,34m
2019-09-23 17:31:42,2. Pull and Calves,Pull Up,3,,,5,,,,0,,,34m
2019-09-23 17:31:42,2. Pull and Calves,Bent Over One Arm Row (Dumbbell),1,50,lbs,6,,,,0,,,34m
2019-09-23 17:31:42,2. Pull and Calves,Bent Over One Arm Row (Dumbbell),2,50,lbs,6,,,,0,,,34m
2019-09-23 17:31:42,2. Pull and Calves,Bent Over One Arm Row (Dumbbell),3,50,lbs,6,,,,0,,,34m
2019-09-23 17:31:42,2. Pull and Calves,Lat Pulldown - Wide Grip (Cable),1,100,lbs,6,,,,0,,,34m
2019-09-23 17:31:42,2. Pull and Calves,Lat Pulldown - Wide Grip (Cable),2,120,lbs,6,,,,0,,,34m
2019-09-23 17:31:42,2. Pull and Calves,Lat Pulldown - Wide Grip (Cable),3,130,lbs,5,,,,0,,,34m
2019-09-23 17:31:42,2. Pull and Calves,Bicep Curl (Barbell),1,50,lbs,10,,,,0,,,34m
2019-09-23 17:31:42,2. Pull and Calves,Bicep Curl (Barbell),2,60,lbs,5,,,,0,,,34m
2019-09-23 17:31:42,2. Pull and Calves,Bicep Curl (Barbell),3,60,lbs,3,,,,0,,,34m
2019-09-23 17:31:42,2. Pull and Calves,Calf Press on Leg Press,1,160,lbs,10,,,,0,,,34m
2019-09-23 17:31:42,2. Pull and Calves,Calf Press on Leg Press,2,170,lbs,10,,,,0,,,34m
2019-09-23 17:31:42,2. Pull and Calves,Calf Press on Leg Press,3,180,lbs,10,,,,0,,,34m
2019-09-24 17:33:12,3. Legs,Squat (Smith Machine),1,90,lbs,6,,,,0,,,35m
2019-09-24 17:33:12,3. Legs,Squat (Smith Machine),2,140,lbs,6,,,,0,,,35m
2019-09-24 17:33:12,3. Legs,Squat (Smith Machine),3,150,lbs,6,,,,0,,,35m
2019-09-24 17:33:12,3. Legs,Squat (Smith Machine),4,160,lbs,4,,,,0,,,35m
2019-09-24 17:33:12,3. Legs,Leg Press,1,185,lbs,6,,,,0,,,35m
2019-09-24 17:33:12,3. Legs,Leg Press,2,195,lbs,6,,,,0,,,35m
2019-09-24 17:33:12,3. Legs,Leg Press,3,205,lbs,6,,,,0,,,35m
2019-09-24 17:33:12,3. Legs,Seated Leg Curl (Machine),1,175,lbs,4,,,,0,,,35m
2019-09-24 17:33:12,3. Legs,Seated Leg Curl (Machine),2,175,lbs,4,,,,0,,,35m
2019-09-24 17:33:12,3. Legs,Seated Leg Curl (Machine),3,175,lbs,3,,,,0,,,35m
2019-09-24 17:33:12,3. Legs,Leg Extension (Machine),1,150,lbs,6,,,,0,,,35m
2019-09-24 17:33:12,3. Legs,Leg Extension (Machine),2,160,lbs,6,,,,0,,,35m
2019-09-24 17:33:12,3. Legs,Leg Extension (Machine),3,170,lbs,6,,,,0,,,35m
2019-09-28 14:06:03,1. Push and Core,Bench Press (Smith Machine),1,90,lbs,6,,,,0,,,49m
2019-09-28 14:06:03,1. Push and Core,Bench Press (Smith Machine),2,140,lbs,4,,,,0,,,49m
2019-09-28 14:06:03,1. Push and Core,Bench Press (Smith Machine),3,140,lbs,4,,,,0,,,49m
2019-09-28 14:06:03,1. Push and Core,Bench Press (Smith Machine),4,140,lbs,4,,,,0,,,49m
2019-09-28 14:06:03,1. Push and Core,Incline Bench Press (Smith Machine),1,100,lbs,4,,,,0,,,49m
2019-09-28 14:06:03,1. Push and Core,Incline Bench Press (Smith Machine),2,100,lbs,6,,,,0,,,49m
2019-09-28 14:06:03,1. Push and Core,Incline Bench Press (Smith Machine),3,110,lbs,3,,,,0,,,49m
2019-09-28 14:06:03,1. Push and Core,Bench Press (Dumbbell),1,120,lbs,4,,,,0,,,49m
2019-09-28 14:06:03,1. Push and Core,Bench Press (Dumbbell),2,120,lbs,4,,,,0,,,49m
2019-09-28 14:06:03,1. Push and Core,Bench Press (Dumbbell),3,120,lbs,4,,,,0,,,49m
2019-09-28 14:06:03,1. Push and Core,Triceps Extension (Dumbbell),1,40,lbs,10,,,,0,,,49m
2019-09-28 14:06:03,1. Push and Core,Triceps Extension (Dumbbell),2,45,lbs,5,,,,0,,,49m
2019-09-28 14:06:03,1. Push and Core,Triceps Extension (Dumbbell),3,45,lbs,6,,,,0,,,49m
2019-09-28 14:06:03,1. Push and Core,Sit Up,1,10,lbs,20,,,,0,,,49m
2019-09-28 14:06:03,1. Push and Core,Sit Up,2,10,lbs,20,,,,0,,,49m
2019-09-29 11:54:39,Pull,Pull Up,1,,,6,,,,0,,,41m
2019-09-29 11:54:39,Pull,Pull Up,2,,,4,,,,0,,,41m
2019-09-29 11:54:39,Pull,Pull Up,3,,,4,,,,0,,,41m
2019-09-29 11:54:39,Pull,Lat Pulldown - Wide Grip (Cable),1,130,lbs,6,,,,0,,,41m
2019-09-29 11:54:39,Pull,Lat Pulldown - Wide Grip (Cable),2,140,lbs,6,,,,0,,,41m
2019-09-29 11:54:39,Pull,Lat Pulldown - Wide Grip (Cable),3,150,lbs,4,,,,0,,,41m
2019-09-29 11:54:39,Pull,Bent Over One Arm Row (Dumbbell),1,55,lbs,6,,,,0,,,41m
2019-09-29 11:54:39,Pull,Bent Over One Arm Row (Dumbbell),2,60,lbs,5,,,,0,,,41m
2019-09-29 11:54:39,Pull,Bent Over One Arm Row (Dumbbell),3,60,lbs,6,,,,0,,,41m
2019-09-29 11:54:39,Pull,Bicep Curl (Barbell),1,60,lbs,10,,,,0,,,41m
2019-09-29 11:54:39,Pull,Bicep Curl (Dumbbell),1,35,lbs,4,,,,0,,,41m
2019-09-29 11:54:39,Pull,Bicep Curl (Dumbbell),2,25,lbs,8,,,,0,,,41m
2019-09-29 11:54:39,Pull,Bicep Curl (Dumbbell),3,25,lbs,8,,,,0,,,41m
2019-09-29 11:54:39,Pull,Hanging Knee Raise,1,,,15,,,,0,,,41m
2019-09-29 11:54:39,Pull,Hanging Knee Raise,2,,,8,,,,0,,,41m
2020-05-12 17:23:50,Lower Body and Cardio,Squat (Bodyweight),1,,,30,,,,0,To failure,,44m
2020-05-12 17:23:50,Lower Body and Cardio,Squat (Bodyweight),2,,,27,,,,0,,,44m
2020-05-12 17:23:50,Lower Body and Cardio,Squat (Bodyweight),3,,,22,,,,0,,,44m
2020-05-12 17:23:50,Lower Body and Cardio,Jump Squat,1,,,17,,,,0,To failure,,44m
2020-05-12 17:23:50,Lower Body and Cardio,Jump Squat,2,,,15,,,,0,,,44m
2020-05-12 17:23:50,Lower Body and Cardio,Jump Squat,3,,,17,,,,0,,,44m
2020-05-12 17:23:50,Lower Body and Cardio,Lunge (Bodyweight),1,,,13,,,,0,To failure ,,44m
2020-05-12 17:23:50,Lower Body and Cardio,Lunge (Bodyweight),2,,,14,,,,0,,,44m
2020-05-12 17:23:50,Lower Body and Cardio,Lunge (Bodyweight),3,,,13,,,,0,,,44m
2020-05-12 17:23:50,Lower Body and Cardio,Glute Ham Raise,1,,,8,,,,0,To failure,,44m
2020-05-12 17:23:50,Lower Body and Cardio,Glute Ham Raise,2,,,8,,,,0,,,44m
2020-05-12 17:23:50,Lower Body and Cardio,Glute Ham Raise,3,,,4,,,,0,,,44m
2020-05-12 17:23:50,Lower Body and Cardio,Burpee,1,,,11,,,,0,To failure ,,44m
2020-05-12 17:23:50,Lower Body and Cardio,Burpee,2,,,9,,,,0,,,44m
2020-05-12 17:23:50,Lower Body and Cardio,Burpee,3,,,8,,,,0,,,44m
2020-05-14 17:06:44,Upper Body and Core,Push Up,1,,,21,,,,0,To failure each time,,49m
2020-05-14 17:06:44,Upper Body and Core,Push Up,2,,,16,,,,0,,,49m
2020-05-14 17:06:44,Upper Body and Core,Push Up,3,,,16,,,,0,,,49m
2020-05-14 17:06:44,Upper Body and Core,Pike Press,1,,,7,,,,0,To failure,,49m
2020-05-14 17:06:44,Upper Body and Core,Pike Press,2,,,8,,,,0,,,49m
2020-05-14 17:06:44,Upper Body and Core,Pike Press,3,,,6,,,,0,,,49m
2020-05-14 17:06:44,Upper Body and Core,Chest Dip,1,,,4,,,,0,To failure ,,49m
2020-05-14 17:06:44,Upper Body and Core,Chest Dip,2,,,4,,,,0,,,49m
2020-05-14 17:06:44,Upper Body and Core,Chest Dip,3,,,2,,,,0,,,49m
2020-05-14 17:06:44,Upper Body and Core,Chin Up,1,,,7,,,,0,To failure ,,49m
2020-05-14 17:06:44,Upper Body and Core,Chin Up,2,,,4,,,,0,,,49m
2020-05-14 17:06:44,Upper Body and Core,Chin Up,3,,,4,,,,0,,,49m
2020-05-14 17:06:44,Upper Body and Core,Chin Up,4,,,4,,,,0,,,49m
2020-05-14 17:06:44,Upper Body and Core,Chin Up,5,,,3,,,,0,,,49m
2020-05-14 17:06:44,Upper Body and Core,Chin Up,6,,,4,,,,0,,,49m
2020-05-14 17:06:44,Upper Body and Core,Hanging Knee Raise,1,,,12,,,,0,,,49m
2020-05-14 17:06:44,Upper Body and Core,Hanging Knee Raise,2,,,13,,,,0,,,49m
2020-05-14 17:06:44,Upper Body and Core,Bicycle Crunch,1,,,16,,,,0,,,49m
2020-05-14 17:06:44,Upper Body and Core,Bicycle Crunch,2,,,15,,,,0,,,49m
2020-05-14 17:06:44,Upper Body and Core,Plank,1,,,,,,mi.,60,,,49m
2020-05-14 17:06:44,Upper Body and Core,Plank,2,,,,,,mi.,60,,,49m
2020-05-15 14:39:40,Lower Body and Cardio,Squat (Bodyweight),1,,,31,,,,0,,,45m
2020-05-15 14:39:40,Lower Body and Cardio,Squat (Bodyweight),2,,,22,,,,0,,,45m
2020-05-15 14:39:40,Lower Body and Cardio,Squat (Bodyweight),3,,,17,,,,0,,,45m
2020-05-15 14:39:40,Lower Body and Cardio,Jump Squat,1,,,17,,,,0,,,45m
2020-05-15 14:39:40,Lower Body and Cardio,Jump Squat,2,,,16,,,,0,,,45m
2020-05-15 14:39:40,Lower Body and Cardio,Jump Squat,3,,,15,,,,0,,,45m
2020-05-15 14:39:40,Lower Body and Cardio,Lunge (Bodyweight),1,,,13,,,,0,,,45m
2020-05-15 14:39:40,Lower Body and Cardio,Lunge (Bodyweight),2,,,15,,,,0,,,45m
2020-05-15 14:39:40,Lower Body and Cardio,Lunge (Bodyweight),3,,,16,,,,0,,,45m
2020-05-15 14:39:40,Lower Body and Cardio,Glute Ham Raise,1,,,8,,,,0,,,45m
2020-05-15 14:39:40,Lower Body and Cardio,Glute Ham Raise,2,,,10,,,,0,,,45m
2020-05-15 14:39:40,Lower Body and Cardio,Glute Ham Raise,3,,,10,,,,0,,,45m
2020-05-15 14:39:40,Lower Body and Cardio,Burpee,1,,,13,,,,0,,,45m
2020-05-15 14:39:40,Lower Body and Cardio,Burpee,2,,,10,,,,0,,,45m
2020-05-15 14:39:40,Lower Body and Cardio,Burpee,3,,,11,,,,0,,,45m
2020-05-21 17:48:34,Upper Body and Core,Push Up,1,,,20,,,,0,To failure each time,,24m
2020-05-21 17:48:34,Upper Body and Core,Push Up,2,,,21,,,,0,,,24m
2020-05-21 17:48:34,Upper Body and Core,Push Up,3,,,15,,,,0,,,24m
2020-05-21 17:48:34,Upper Body and Core,Pike Press,1,,,10,,,,0,To failure,,24m
2020-05-21 17:48:34,Upper Body and Core,Pike Press,2,,,7,,,,0,,,24m
2020-05-21 17:48:34,Upper Body and Core,Pike Press,3,,,8,,,,0,,,24m
2020-05-21 17:48:34,Upper Body and Core,Chest Dip,1,,,8,,,,0,To failure ,,24m
2020-05-21 17:48:34,Upper Body and Core,Chest Dip,2,,,7,,,,0,,,24m
2020-05-21 17:48:34,Upper Body and Core,Chest Dip,3,,,4,,,,0,,,24m
2020-05-23 11:49:48,Lower Body and Cardio,Squat (Bodyweight),1,,,30,,,,0,,,14m
2020-05-23 11:49:48,Lower Body and Cardio,Squat (Bodyweight),2,,,25,,,,0,,,14m
2020-05-23 11:49:48,Lower Body and Cardio,Squat (Bodyweight),3,,,23,,,,0,,,14m
2020-05-23 11:49:48,Lower Body and Cardio,Jump Squat,1,,,16,,,,0,,,14m
2020-05-23 11:49:48,Lower Body and Cardio,Jump Squat,2,,,10,,,,0,,,14m
2020-05-25 16:38:12,Upper Body and Core,Push Up,1,,,22,,,,0,To failure each time,,47m
2020-05-25 16:38:12,Upper Body and Core,Push Up,2,,,14,,,,0,,,47m
2020-05-25 16:38:12,Upper Body and Core,Push Up,3,,,13,,,,0,,,47m
2020-05-25 16:38:12,Upper Body and Core,Pike Press,1,,,8,,,,0,To failure,,47m
2020-05-25 16:38:12,Upper Body and Core,Pike Press,2,,,7,,,,0,,,47m
2020-05-25 16:38:12,Upper Body and Core,Pike Press,3,,,5,,,,0,,,47m
2020-05-25 16:38:12,Upper Body and Core,Chest Dip,1,,,3,,,,0,To failure ,,47m
2020-05-25 16:38:12,Upper Body and Core,Chest Dip,2,,,3,,,,0,,,47m
2020-05-25 16:38:12,Upper Body and Core,Chest Dip,3,,,3,,,,0,,,47m
2020-05-25 16:38:12,Upper Body and Core,Chin Up,1,,,9,,,,0,To failure ,,47m
2020-05-25 16:38:12,Upper Body and Core,Chin Up,2,,,5,,,,0,,,47m
2020-05-25 16:38:12,Upper Body and Core,Chin Up,3,,,3,,,,0,,,47m
2020-05-25 16:38:12,Upper Body and Core,Chin Up,4,,,3,,,,0,,,47m
2020-05-25 16:38:12,Upper Body and Core,Chin Up,5,,,3,,,,0,,,47m
2020-05-25 16:38:12,Upper Body and Core,Chin Up,6,,,3,,,,0,,,47m
2020-05-25 16:38:12,Upper Body and Core,Hanging Knee Raise,1,,,20,,,,0,,,47m
2020-05-25 16:38:12,Upper Body and Core,Hanging Knee Raise,2,,,11,,,,0,,,47m
2020-05-25 16:38:12,Upper Body and Core,Hanging Knee Raise,3,,,11,,,,0,,,47m
2020-05-25 16:38:12,Upper Body and Core,Bicycle Crunch,1,,,15,,,,0,,,47m
2020-05-25 16:38:12,Upper Body and Core,Bicycle Crunch,2,,,13,,,,0,,,47m
2020-05-25 16:38:12,Upper Body and Core,Bicycle Crunch,3,,,15,,,,0,,,47m
2020-05-25 16:38:12,Upper Body and Core,Plank,1,,,,,,mi.,60,,,47m
2020-05-25 16:38:12,Upper Body and Core,Plank,2,,,,,,mi.,30,,,47m
2020-05-25 16:38:12,Upper Body and Core,Plank,3,,,,,,mi.,31,,,47m
2020-05-26 17:20:55,Lower Body and Cardio,Squat (Bodyweight),1,,,35,,,,0,,,49m
2020-05-26 17:20:55,Lower Body and Cardio,Squat (Bodyweight),2,,,24,,,,0,,,49m
2020-05-26 17:20:55,Lower Body and Cardio,Squat (Bodyweight),3,,,22,,,,0,,,49m
2020-05-26 17:20:55,Lower Body and Cardio,Jump Squat,1,,,25,,,,0,,,49m
2020-05-26 17:20:55,Lower Body and Cardio,Jump Squat,2,,,16,,,,0,,,49m
2020-05-26 17:20:55,Lower Body and Cardio,Jump Squat,3,,,15,,,,0,,,49m
2020-05-26 17:20:55,Lower Body and Cardio,Lunge (Bodyweight),1,,,14,,,,0,,,49m
2020-05-26 17:20:55,Lower Body and Cardio,Lunge (Bodyweight),2,,,14,,,,0,,,49m
2020-05-26 17:20:55,Lower Body and Cardio,Lunge (Bodyweight),3,,,15,,,,0,,,49m
2020-05-26 17:20:55,Lower Body and Cardio,Burpee,1,,,15,,,,0,,,49m
2020-05-26 17:20:55,Lower Body and Cardio,Burpee,2,,,9,,,,0,,,49m
2020-05-26 17:20:55,Lower Body and Cardio,Burpee,3,,,10,,,,0,,,49m
2020-05-26 17:20:55,Lower Body and Cardio,Bulgarian Split Squat,1,15,lbs,10,,,,0,,,49m
2020-05-26 17:20:55,Lower Body and Cardio,Bulgarian Split Squat,2,15,lbs,10,,,,0,,,49m
2020-05-26 17:20:55,Lower Body and Cardio,Bulgarian Split Squat,3,15,lbs,10,,,,0,,,49m
2020-05-28 17:18:40,Upper Body and Core,Chin Up,1,,,11,,,,0,,,36m
2020-05-28 17:18:40,Upper Body and Core,Chin Up,2,,,7,,,,0,,,36m
2020-05-28 17:18:40,Upper Body and Core,Chin Up,3,,,5,,,,0,,,36m
2020-05-28 17:18:40,Upper Body and Core,Chin Up,4,,,5,,,,0,,,36m
2020-05-28 17:18:40,Upper Body and Core,Chin Up,5,,,4,,,,0,,,36m
2020-05-28 17:18:40,Upper Body and Core,Push Up,1,,,10,,,,0,,,36m
2020-05-28 17:18:40,Upper Body and Core,Push Up,2,,,8,,,,0,,,36m
2020-05-28 17:18:40,Upper Body and Core,Push Up,3,,,8,,,,0,,,36m
2020-05-28 17:18:40,Upper Body and Core,Pike Press,1,,,4,,,,0,,,36m
2020-05-28 17:18:40,Upper Body and Core,Pike Press,2,,,4,,,,0,,,36m
2020-05-28 17:18:40,Upper Body and Core,Pike Press,3,,,4,,,,0,,,36m
2020-05-28 17:18:40,Upper Body and Core,Chest Dip,1,,,4,,,,0,,,36m
2020-05-28 17:18:40,Upper Body and Core,Chest Dip,2,,,3,,,,0,,,36m
2020-05-28 17:18:40,Upper Body and Core,Chest Dip,3,,,3,,,,0,,,36m
2020-05-28 17:18:40,Upper Body and Core,Hanging Knee Raise,1,,,13,,,,0,,,36m
2020-05-28 17:18:40,Upper Body and Core,Hanging Knee Raise,2,,,12,,,,0,,,36m
2020-05-28 17:18:40,Upper Body and Core,Hanging Knee Raise,3,,,12,,,,0,,,36m
2020-05-28 17:18:40,Upper Body and Core,Bicycle Crunch,1,,,17,,,,0,,,36m
2020-05-28 17:18:40,Upper Body and Core,Bicycle Crunch,2,,,14,,,,0,,,36m
2020-05-28 17:18:40,Upper Body and Core,Bicycle Crunch,3,,,18,,,,0,,,36m
2020-05-28 17:18:40,Upper Body and Core,Plank,1,,,,,,mi.,35,,,36m
2020-05-28 17:18:40,Upper Body and Core,Plank,2,,,,,,mi.,31,,,36m
2020-05-28 17:18:40,Upper Body and Core,Plank,3,,,,,,mi.,33,,,36m
2020-05-29 16:51:57,Lower Body and Cardio,Squat (Bodyweight),1,,,30,,,,0,,,51m
2020-05-29 16:51:57,Lower Body and Cardio,Squat (Bodyweight),2,,,25,,,,0,,,51m
2020-05-29 16:51:57,Lower Body and Cardio,Squat (Bodyweight),3,,,20,,,,0,,,51m
2020-05-29 16:51:57,Lower Body and Cardio,Shrimp Squat,1,,,7,,,,0,,,51m
2020-05-29 16:51:57,Lower Body and Cardio,Shrimp Squat,2,,,7,,,,0,,,51m
2020-05-29 16:51:57,Lower Body and Cardio,Shrimp Squat,3,,,6,,,,0,,,51m
2020-05-29 16:51:57,Lower Body and Cardio,Lunge (Bodyweight),1,,,21,,,,0,,,51m
2020-05-29 16:51:57,Lower Body and Cardio,Lunge (Bodyweight),2,,,15,,,,0,,,51m
2020-05-29 16:51:57,Lower Body and Cardio,Lunge (Bodyweight),3,,,16,,,,0,,,51m
2020-05-29 16:51:57,Lower Body and Cardio,Kettlebell Swing,1,15,lbs,40,,,,0,,,51m
2020-05-29 16:51:57,Lower Body and Cardio,Kettlebell Swing,2,15,lbs,40,,,,0,,,51m
2020-05-29 16:51:57,Lower Body and Cardio,Kettlebell Swing,3,15,lbs,40,,,,0,,,51m
2020-05-29 16:51:57,Lower Body and Cardio,Burpee,1,,,15,,,,0,,,51m
2020-05-29 16:51:57,Lower Body and Cardio,Burpee,2,,,10,,,,0,,,51m
2020-05-29 16:51:57,Lower Body and Cardio,Burpee,3,,,8,,,,0,,,51m
2020-05-29 16:51:57,Lower Body and Cardio,Bridge,1,,,30,,,,0,,,51m
2020-06-01 17:55:28,Upper Body and Core,Chin Up,1,,,11,,,,0,,,47m
2020-06-01 17:55:28,Upper Body and Core,Chin Up,2,,,7,,,,0,,,47m
2020-06-01 17:55:28,Upper Body and Core,Chin Up,3,,,4,,,,0,,,47m
2020-06-01 17:55:28,Upper Body and Core,Chin Up,4,,,5,,,,0,,,47m
2020-06-01 17:55:28,Upper Body and Core,Chin Up,5,,,4,,,,0,,,47m
2020-06-01 17:55:28,Upper Body and Core,Chin Up,6,,,3,,,,0,,,47m
2020-06-01 17:55:28,Upper Body and Core,Push Up,1,,,10,,,,0,,,47m
2020-06-01 17:55:28,Upper Body and Core,Push Up,2,,,10,,,,0,,,47m
2020-06-01 17:55:28,Upper Body and Core,Push Up,3,,,10,,,,0,,,47m
2020-06-01 17:55:28,Upper Body and Core,Arnold Press (Dumbbell),1,5,lbs,20,,,,0,,,47m
2020-06-01 17:55:28,Upper Body and Core,Arnold Press (Dumbbell),2,5,lbs,20,,,,0,,,47m
2020-06-01 17:55:28,Upper Body and Core,Arnold Press (Dumbbell),3,5,lbs,20,,,,0,,,47m
2020-06-01 17:55:28,Upper Body and Core,Chest Dip,1,,,10,,,,0,,,47m
2020-06-01 17:55:28,Upper Body and Core,Chest Dip,2,,,10,,,,0,,,47m
2020-06-01 17:55:28,Upper Body and Core,Chest Dip,3,,,9,,,,0,,,47m
2020-06-01 17:55:28,Upper Body and Core,Hanging Knee Raise,1,,,24,,,,0,,,47m
2020-06-01 17:55:28,Upper Body and Core,Bicycle Crunch,1,,,170,,,,0,,,47m
2020-06-04 18:53:30,Upper Body and Core,Chin Up,1,,,9,,,,0,,,30m
2020-06-04 18:53:30,Upper Body and Core,Chin Up,2,,,5,,,,0,,,30m
2020-06-04 18:53:30,Upper Body and Core,Chin Up,3,,,5,,,,0,,,30m
2020-06-04 18:53:30,Upper Body and Core,Chin Up,4,,,5,,,,0,,,30m
2020-06-04 18:53:30,Upper Body and Core,Chin Up,5,,,5,,,,0,,,30m
2020-06-04 18:53:30,Upper Body and Core,Chin Up,6,,,5,,,,0,,,30m
2020-06-04 18:53:30,Upper Body and Core,Push Up,1,,,10,,,,0,,,30m
2020-06-04 18:53:30,Upper Body and Core,Push Up,2,,,10,,,,0,,,30m
2020-06-04 18:53:30,Upper Body and Core,Push Up,3,,,10,,,,0,,,30m
2020-06-04 18:53:30,Upper Body and Core,Chest Dip,1,,,10,,,,0,,,30m
2020-06-04 18:53:30,Upper Body and Core,Chest Dip,2,,,10,,,,0,,,30m
2020-06-04 18:53:30,Upper Body and Core,Chest Dip,3,,,5,,,,0,,,30m
2020-06-08 18:09:25,Upper Body and Core,Chin Up,1,,,11,,,,0,,,54m
2020-06-08 18:09:25,Upper Body and Core,Chin Up,2,,,8,,,,0,,,54m
2020-06-08 18:09:25,Upper Body and Core,Chin Up,3,,,6,,,,0,,,54m
2020-06-08 18:09:25,Upper Body and Core,Chin Up,4,,,5,,,,0,,,54m
2020-06-08 18:09:25,Upper Body and Core,Chin Up,5,,,5,,,,0,,,54m
2020-06-08 18:09:25,Upper Body and Core,Chin Up,6,,,3,,,,0,,,54m
2020-06-08 18:09:25,Upper Body and Core,Push Up,1,,,15,,,,0,,,54m
2020-06-08 18:09:25,Upper Body and Core,Push Up,2,,,15,,,,0,,,54m
2020-06-08 18:09:25,Upper Body and Core,Push Up,3,,,10,,,,0,,,54m
2020-06-08 18:09:25,Upper Body and Core,Pike Press,1,,,7,,,,0,,,54m
2020-06-08 18:09:25,Upper Body and Core,Pike Press,2,,,7,,,,0,,,54m
2020-06-08 18:09:25,Upper Body and Core,Pike Press,3,,,11,,,,0,,,54m
2020-06-08 18:09:25,Upper Body and Core,Chest Dip,1,,,5,,,,0,,,54m
2020-06-08 18:09:25,Upper Body and Core,Chest Dip,2,,,5,,,,0,,,54m
2020-06-08 18:09:25,Upper Body and Core,Chest Dip,3,,,3,,,,0,,,54m
2020-06-08 18:09:25,Upper Body and Core,Hanging Knee Raise,1,,,11,,,,0,,,54m
2020-06-08 18:09:25,Upper Body and Core,Hanging Knee Raise,2,,,7,,,,0,,,54m
2020-06-08 18:09:25,Upper Body and Core,Hanging Knee Raise,3,,,6,,,,0,,,54m
2020-06-08 18:09:25,Upper Body and Core,Bicycle Crunch,1,,,15,,,,0,,,54m
2020-06-08 18:09:25,Upper Body and Core,Bicycle Crunch,2,,,15,,,,0,,,54m
2020-06-08 18:09:25,Upper Body and Core,Bicycle Crunch,3,,,12,,,,0,,,54m
2020-06-08 18:09:25,Upper Body and Core,Plank,1,,,,,,mi.,35,,,54m
2020-06-08 18:09:25,Upper Body and Core,Plank,2,,,,,,mi.,31,,,54m
2020-06-08 18:09:25,Upper Body and Core,Plank,3,,,,,,mi.,33,,,54m
2020-06-09 18:00:38,Lower Body and Cardio,Squat (Bodyweight),1,,,28,,,,0,,,52m
2020-06-09 18:00:38,Lower Body and Cardio,Squat (Bodyweight),2,,,20,,,,0,,,52m
